time,temperatura,hora,mes,dia_del_año,temp_hora_anterior
2022-01-22 14:00:00,21.3,14,1,22,20.4
2022-01-22 15:00:00,21.6,15,1,22,21.3
2022-01-22 16:00:00,21.2,16,1,22,21.6
2022-01-22 17:00:00,20.8,17,1,22,21.2
2022-01-22 18:00:00,19.3,18,1,22,20.8
2022-01-22 19:00:00,17.0,19,1,22,19.3
2022-01-22 20:00:00,15.5,20,1,22,17.0
2022-01-22 21:00:00,13.4,21,1,22,15.5
2022-01-22 22:00:00,11.9,22,1,22,13.4
2022-01-22 23:00:00,10.9,23,1,22,11.9
2022-01-23 00:00:00,9.9,0,1,23,10.9
2022-01-23 01:00:00,8.1,1,1,23,9.9
2022-01-23 02:00:00,7.3,2,1,23,8.1
2022-01-23 03:00:00,7.2,3,1,23,7.3
2022-01-23 04:00:00,7.4,4,1,23,7.2
2022-01-23 05:00:00,7.1,5,1,23,7.4
2022-01-23 06:00:00,6.4,6,1,23,7.1
2022-01-23 07:00:00,6.2,7,1,23,6.4
2022-01-23 08:00:00,6.2,8,1,23,6.2
2022-01-23 09:00:00,7.2,9,1,23,6.2
2022-01-23 10:00:00,10.1,10,1,23,7.2
2022-01-23 11:00:00,13.6,11,1,23,10.1
2022-01-23 12:00:00,17.0,12,1,23,13.6
2022-01-23 13:00:00,19.4,13,1,23,17.0
2022-01-23 14:00:00,20.9,14,1,23,19.4
2022-01-23 15:00:00,21.8,15,1,23,20.9
2022-01-23 16:00:00,21.9,16,1,23,21.8
2022-01-23 17:00:00,21.5,17,1,23,21.9
2022-01-23 18:00:00,19.4,18,1,23,21.5
2022-01-23 19:00:00,17.2,19,1,23,19.4
2022-01-23 20:00:00,16.3,20,1,23,17.2
2022-01-23 21:00:00,15.6,21,1,23,16.3
2022-01-23 22:00:00,14.2,22,1,23,15.6
2022-01-23 23:00:00,15.0,23,1,23,14.2
2022-01-24 00:00:00,11.6,0,1,24,15.0
2022-01-24 01:00:00,9.9,1,1,24,11.6
2022-01-24 02:00:00,8.9,2,1,24,9.9
2022-01-24 03:00:00,8.9,3,1,24,8.9
2022-01-24 04:00:00,8.5,4,1,24,8.9
2022-01-24 05:00:00,8.1,5,1,24,8.5
2022-01-24 06:00:00,6.6,6,1,24,8.1
2022-01-24 07:00:00,6.1,7,1,24,6.6
2022-01-24 08:00:00,7.4,8,1,24,6.1
2022-01-24 09:00:00,11.3,9,1,24,7.4
2022-01-24 10:00:00,14.7,10,1,24,11.3
2022-01-24 11:00:00,17.1,11,1,24,14.7
2022-01-24 12:00:00,19.9,12,1,24,17.1
2022-01-24 13:00:00,21.2,13,1,24,19.9
2022-01-24 14:00:00,21.9,14,1,24,21.2
2022-01-24 15:00:00,21.8,15,1,24,21.9
2022-01-24 16:00:00,20.9,16,1,24,21.8
2022-01-24 17:00:00,19.4,17,1,24,20.9
2022-01-24 18:00:00,18.5,18,1,24,19.4
2022-01-24 19:00:00,16.6,19,1,24,18.5
2022-01-24 20:00:00,15.6,20,1,24,16.6
2022-01-24 21:00:00,13.9,21,1,24,15.6
2022-01-24 22:00:00,13.4,22,1,24,13.9
2022-01-24 23:00:00,12.8,23,1,24,13.4
2022-01-25 00:00:00,10.6,0,1,25,12.8
2022-01-25 01:00:00,8.9,1,1,25,10.6
2022-01-25 02:00:00,8.1,2,1,25,8.9
2022-01-25 03:00:00,7.2,3,1,25,8.1
2022-01-25 04:00:00,6.5,4,1,25,7.2
2022-01-25 05:00:00,6.2,5,1,25,6.5
2022-01-25 06:00:00,5.6,6,1,25,6.2
2022-01-25 07:00:00,5.6,7,1,25,5.6
2022-01-25 08:00:00,7.2,8,1,25,5.6
2022-01-25 09:00:00,11.1,9,1,25,7.2
2022-01-25 10:00:00,14.6,10,1,25,11.1
2022-01-25 11:00:00,17.0,11,1,25,14.6
2022-01-25 12:00:00,18.5,12,1,25,17.0
2022-01-25 13:00:00,20.0,13,1,25,18.5
2022-01-25 14:00:00,21.3,14,1,25,20.0
2022-01-25 15:00:00,22.3,15,1,25,21.3
2022-01-25 16:00:00,23.1,16,1,25,22.3
2022-01-25 17:00:00,22.0,17,1,25,23.1
2022-01-25 18:00:00,19.7,18,1,25,22.0
2022-01-25 19:00:00,17.7,19,1,25,19.7
2022-01-25 20:00:00,16.0,20,1,25,17.7
2022-01-25 21:00:00,14.1,21,1,25,16.0
2022-01-25 22:00:00,12.4,22,1,25,14.1
2022-01-25 23:00:00,10.8,23,1,25,12.4
2022-01-26 00:00:00,9.8,0,1,26,10.8
2022-01-26 01:00:00,9.1,1,1,26,9.8
2022-01-26 02:00:00,8.2,2,1,26,9.1
2022-01-26 03:00:00,8.9,3,1,26,8.2
2022-01-26 04:00:00,7.3,4,1,26,8.9
2022-01-26 05:00:00,6.8,5,1,26,7.3
2022-01-26 06:00:00,7.1,6,1,26,6.8
2022-01-26 07:00:00,6.7,7,1,26,7.1
2022-01-26 08:00:00,8.5,8,1,26,6.7
2022-01-26 09:00:00,11.3,9,1,26,8.5
2022-01-26 10:00:00,13.7,10,1,26,11.3
2022-01-26 11:00:00,16.4,11,1,26,13.7
2022-01-26 12:00:00,18.5,12,1,26,16.4
2022-01-26 13:00:00,20.2,13,1,26,18.5
2022-01-26 14:00:00,21.6,14,1,26,20.2
2022-01-26 15:00:00,22.6,15,1,26,21.6
2022-01-26 16:00:00,22.9,16,1,26,22.6
2022-01-26 17:00:00,22.5,17,1,26,22.9
2022-01-26 18:00:00,20.7,18,1,26,22.5
2022-01-26 19:00:00,18.4,19,1,26,20.7
2022-01-26 20:00:00,16.7,20,1,26,18.4
2022-01-26 21:00:00,15.4,21,1,26,16.7
2022-01-26 22:00:00,14.7,22,1,26,15.4
2022-01-26 23:00:00,13.6,23,1,26,14.7
2022-01-27 00:00:00,12.7,0,1,27,13.6
2022-01-27 01:00:00,11.8,1,1,27,12.7
2022-01-27 02:00:00,10.7,2,1,27,11.8
2022-01-27 03:00:00,10.7,3,1,27,10.7
2022-01-27 04:00:00,9.6,4,1,27,10.7
2022-01-27 05:00:00,8.6,5,1,27,9.6
2022-01-27 06:00:00,9.8,6,1,27,8.6
2022-01-27 07:00:00,9.1,7,1,27,9.8
2022-01-27 08:00:00,8.8,8,1,27,9.1
2022-01-27 09:00:00,11.2,9,1,27,8.8
2022-01-27 10:00:00,14.6,10,1,27,11.2
2022-01-27 11:00:00,17.6,11,1,27,14.6
2022-01-27 12:00:00,20.1,12,1,27,17.6
2022-01-27 13:00:00,21.8,13,1,27,20.1
2022-01-27 14:00:00,22.7,14,1,27,21.8
2022-01-27 15:00:00,23.4,15,1,27,22.7
2022-01-27 16:00:00,23.8,16,1,27,23.4
2022-01-27 17:00:00,22.9,17,1,27,23.8
2022-01-27 18:00:00,21.5,18,1,27,22.9
2022-01-27 19:00:00,19.3,19,1,27,21.5
2022-01-27 20:00:00,16.9,20,1,27,19.3
2022-01-27 21:00:00,15.6,21,1,27,16.9
2022-01-27 22:00:00,14.9,22,1,27,15.6
2022-01-27 23:00:00,13.6,23,1,27,14.9
2022-01-28 00:00:00,13.0,0,1,28,13.6
2022-01-28 01:00:00,12.7,1,1,28,13.0
2022-01-28 02:00:00,11.6,2,1,28,12.7
2022-01-28 03:00:00,11.1,3,1,28,11.6
2022-01-28 04:00:00,9.6,4,1,28,11.1
2022-01-28 05:00:00,8.8,5,1,28,9.6
2022-01-28 06:00:00,9.1,6,1,28,8.8
2022-01-28 07:00:00,8.3,7,1,28,9.1
2022-01-28 08:00:00,9.8,8,1,28,8.3
2022-01-28 09:00:00,12.9,9,1,28,9.8
2022-01-28 10:00:00,15.6,10,1,28,12.9
2022-01-28 11:00:00,18.2,11,1,28,15.6
2022-01-28 12:00:00,20.4,12,1,28,18.2
2022-01-28 13:00:00,22.0,13,1,28,20.4
2022-01-28 14:00:00,22.6,14,1,28,22.0
2022-01-28 15:00:00,22.9,15,1,28,22.6
2022-01-28 16:00:00,22.6,16,1,28,22.9
2022-01-28 17:00:00,21.0,17,1,28,22.6
2022-01-28 18:00:00,18.4,18,1,28,21.0
2022-01-28 19:00:00,15.2,19,1,28,18.4
2022-01-28 20:00:00,13.2,20,1,28,15.2
2022-01-28 21:00:00,11.9,21,1,28,13.2
2022-01-28 22:00:00,10.9,22,1,28,11.9
2022-01-28 23:00:00,9.8,23,1,28,10.9
2022-01-29 00:00:00,8.9,0,1,29,9.8
2022-01-29 01:00:00,8.2,1,1,29,8.9
2022-01-29 02:00:00,8.2,2,1,29,8.2
2022-01-29 03:00:00,7.9,3,1,29,8.2
2022-01-29 04:00:00,7.3,4,1,29,7.9
2022-01-29 05:00:00,6.8,5,1,29,7.3
2022-01-29 06:00:00,7.1,6,1,29,6.8
2022-01-29 07:00:00,6.7,7,1,29,7.1
2022-01-29 08:00:00,6.7,8,1,29,6.7
2022-01-29 09:00:00,8.2,9,1,29,6.7
2022-01-29 10:00:00,10.6,10,1,29,8.2
2022-01-29 11:00:00,13.4,11,1,29,10.6
2022-01-29 12:00:00,16.0,12,1,29,13.4
2022-01-29 13:00:00,18.2,13,1,29,16.0
2022-01-29 14:00:00,20.1,14,1,29,18.2
2022-01-29 15:00:00,21.5,15,1,29,20.1
2022-01-29 16:00:00,21.5,16,1,29,21.5
2022-01-29 17:00:00,20.7,17,1,29,21.5
2022-01-29 18:00:00,17.0,18,1,29,20.7
2022-01-29 19:00:00,15.6,19,1,29,17.0
2022-01-29 20:00:00,14.4,20,1,29,15.6
2022-01-29 21:00:00,14.2,21,1,29,14.4
2022-01-29 22:00:00,13.2,22,1,29,14.2
2022-01-29 23:00:00,12.4,23,1,29,13.2
2022-01-30 00:00:00,11.9,0,1,30,12.4
2022-01-30 01:00:00,10.9,1,1,30,11.9
2022-01-30 02:00:00,10.1,2,1,30,10.9
2022-01-30 03:00:00,9.1,3,1,30,10.1
2022-01-30 04:00:00,9.1,4,1,30,9.1
2022-01-30 05:00:00,8.0,5,1,30,9.1
2022-01-30 06:00:00,7.5,6,1,30,8.0
2022-01-30 07:00:00,7.1,7,1,30,7.5
2022-01-30 08:00:00,8.5,8,1,30,7.1
2022-01-30 09:00:00,11.9,9,1,30,8.5
2022-01-30 10:00:00,15.1,10,1,30,11.9
2022-01-30 11:00:00,17.9,11,1,30,15.1
2022-01-30 12:00:00,19.5,12,1,30,17.9
2022-01-30 13:00:00,20.6,13,1,30,19.5
2022-01-30 14:00:00,21.4,14,1,30,20.6
2022-01-30 15:00:00,22.0,15,1,30,21.4
2022-01-30 16:00:00,22.2,16,1,30,22.0
2022-01-30 17:00:00,22.8,17,1,30,22.2
2022-01-30 18:00:00,22.5,18,1,30,22.8
2022-01-30 19:00:00,20.1,19,1,30,22.5
2022-01-30 20:00:00,18.0,20,1,30,20.1
2022-01-30 21:00:00,16.8,21,1,30,18.0
2022-01-30 22:00:00,14.1,22,1,30,16.8
2022-01-30 23:00:00,11.9,23,1,30,14.1
2022-01-31 00:00:00,10.4,0,1,31,11.9
2022-01-31 01:00:00,9.5,1,1,31,10.4
2022-01-31 02:00:00,8.6,2,1,31,9.5
2022-01-31 03:00:00,7.9,3,1,31,8.6
2022-01-31 04:00:00,7.3,4,1,31,7.9
2022-01-31 05:00:00,6.7,5,1,31,7.3
2022-01-31 06:00:00,6.5,6,1,31,6.7
2022-01-31 07:00:00,6.3,7,1,31,6.5
2022-01-31 08:00:00,7.6,8,1,31,6.3
2022-01-31 09:00:00,12.8,9,1,31,7.6
2022-01-31 10:00:00,15.9,10,1,31,12.8
2022-01-31 11:00:00,18.5,11,1,31,15.9
2022-01-31 12:00:00,20.6,12,1,31,18.5
2022-01-31 13:00:00,22.3,13,1,31,20.6
2022-01-31 14:00:00,24.0,14,1,31,22.3
2022-01-31 15:00:00,24.0,15,1,31,24.0
2022-01-31 16:00:00,24.1,16,1,31,24.0
2022-01-31 17:00:00,23.1,17,1,31,24.1
2022-01-31 18:00:00,21.0,18,1,31,23.1
2022-01-31 19:00:00,19.0,19,1,31,21.0
2022-01-31 20:00:00,16.8,20,1,31,19.0
2022-01-31 21:00:00,14.9,21,1,31,16.8
2022-01-31 22:00:00,13.4,22,1,31,14.9
2022-01-31 23:00:00,12.1,23,1,31,13.4
2022-02-01 00:00:00,11.4,0,2,32,12.1
2022-02-01 01:00:00,9.8,1,2,32,11.4
2022-02-01 02:00:00,8.9,2,2,32,9.8
2022-02-01 03:00:00,8.2,3,2,32,8.9
2022-02-01 04:00:00,7.7,4,2,32,8.2
2022-02-01 05:00:00,7.4,5,2,32,7.7
2022-02-01 06:00:00,5.8,6,2,32,7.4
2022-02-01 07:00:00,5.6,7,2,32,5.8
2022-02-01 08:00:00,7.2,8,2,32,5.6
2022-02-01 09:00:00,12.1,9,2,32,7.2
2022-02-01 10:00:00,16.5,10,2,32,12.1
2022-02-01 11:00:00,19.2,11,2,32,16.5
2022-02-01 12:00:00,21.1,12,2,32,19.2
2022-02-01 13:00:00,22.5,13,2,32,21.1
2022-02-01 14:00:00,23.3,14,2,32,22.5
2022-02-01 15:00:00,23.8,15,2,32,23.3
2022-02-01 16:00:00,24.0,16,2,32,23.8
2022-02-01 17:00:00,20.9,17,2,32,24.0
2022-02-01 18:00:00,20.4,18,2,32,20.9
2022-02-01 19:00:00,18.8,19,2,32,20.4
2022-02-01 20:00:00,17.2,20,2,32,18.8
2022-02-01 21:00:00,16.0,21,2,32,17.2
2022-02-01 22:00:00,14.4,22,2,32,16.0
2022-02-01 23:00:00,12.3,23,2,32,14.4
2022-02-02 00:00:00,10.8,0,2,33,12.3
2022-02-02 01:00:00,9.9,1,2,33,10.8
2022-02-02 02:00:00,9.6,2,2,33,9.9
2022-02-02 03:00:00,9.1,3,2,33,9.6
2022-02-02 04:00:00,9.1,4,2,33,9.1
2022-02-02 05:00:00,7.9,5,2,33,9.1
2022-02-02 06:00:00,7.4,6,2,33,7.9
2022-02-02 07:00:00,7.2,7,2,33,7.4
2022-02-02 08:00:00,7.9,8,2,33,7.2
2022-02-02 09:00:00,11.6,9,2,33,7.9
2022-02-02 10:00:00,15.6,10,2,33,11.6
2022-02-02 11:00:00,18.8,11,2,33,15.6
2022-02-02 12:00:00,20.9,12,2,33,18.8
2022-02-02 13:00:00,22.5,13,2,33,20.9
2022-02-02 14:00:00,23.9,14,2,33,22.5
2022-02-02 15:00:00,24.5,15,2,33,23.9
2022-02-02 16:00:00,23.9,16,2,33,24.5
2022-02-02 17:00:00,22.8,17,2,33,23.9
2022-02-02 18:00:00,21.0,18,2,33,22.8
2022-02-02 19:00:00,18.0,19,2,33,21.0
2022-02-02 20:00:00,16.5,20,2,33,18.0
2022-02-02 21:00:00,15.4,21,2,33,16.5
2022-02-02 22:00:00,14.5,22,2,33,15.4
2022-02-02 23:00:00,13.6,23,2,33,14.5
2022-02-03 00:00:00,12.6,0,2,34,13.6
2022-02-03 01:00:00,11.5,1,2,34,12.6
2022-02-03 02:00:00,9.8,2,2,34,11.5
2022-02-03 03:00:00,8.5,3,2,34,9.8
2022-02-03 04:00:00,7.7,4,2,34,8.5
2022-02-03 05:00:00,6.9,5,2,34,7.7
2022-02-03 06:00:00,6.3,6,2,34,6.9
2022-02-03 07:00:00,6.0,7,2,34,6.3
2022-02-03 08:00:00,7.5,8,2,34,6.0
2022-02-03 09:00:00,12.0,9,2,34,7.5
2022-02-03 10:00:00,16.1,10,2,34,12.0
2022-02-03 11:00:00,19.0,11,2,34,16.1
2022-02-03 12:00:00,20.9,12,2,34,19.0
2022-02-03 13:00:00,22.4,13,2,34,20.9
2022-02-03 14:00:00,23.5,14,2,34,22.4
2022-02-03 15:00:00,23.2,15,2,34,23.5
2022-02-03 16:00:00,23.0,16,2,34,23.2
2022-02-03 17:00:00,22.2,17,2,34,23.0
2022-02-03 18:00:00,20.6,18,2,34,22.2
2022-02-03 19:00:00,18.5,19,2,34,20.6
2022-02-03 20:00:00,17.2,20,2,34,18.5
2022-02-03 21:00:00,15.9,21,2,34,17.2
2022-02-03 22:00:00,14.6,22,2,34,15.9
2022-02-03 23:00:00,14.4,23,2,34,14.6
2022-02-04 00:00:00,12.4,0,2,35,14.4
2022-02-04 01:00:00,11.2,1,2,35,12.4
2022-02-04 02:00:00,10.4,2,2,35,11.2
2022-02-04 03:00:00,10.1,3,2,35,10.4
2022-02-04 04:00:00,9.6,4,2,35,10.1
2022-02-04 05:00:00,9.6,5,2,35,9.6
2022-02-04 06:00:00,8.0,6,2,35,9.6
2022-02-04 07:00:00,9.1,7,2,35,8.0
2022-02-04 08:00:00,9.1,8,2,35,9.1
2022-02-04 09:00:00,11.6,9,2,35,9.1
2022-02-04 10:00:00,14.8,10,2,35,11.6
2022-02-04 11:00:00,18.0,11,2,35,14.8
2022-02-04 12:00:00,20.2,12,2,35,18.0
2022-02-04 13:00:00,21.9,13,2,35,20.2
2022-02-04 14:00:00,23.2,14,2,35,21.9
2022-02-04 15:00:00,24.2,15,2,35,23.2
2022-02-04 16:00:00,23.7,16,2,35,24.2
2022-02-04 17:00:00,22.4,17,2,35,23.7
2022-02-04 18:00:00,21.0,18,2,35,22.4
2022-02-04 19:00:00,19.0,19,2,35,21.0
2022-02-04 20:00:00,17.0,20,2,35,19.0
2022-02-04 21:00:00,15.1,21,2,35,17.0
2022-02-04 22:00:00,13.1,22,2,35,15.1
2022-02-04 23:00:00,11.6,23,2,35,13.1
2022-02-05 00:00:00,10.1,0,2,36,11.6
2022-02-05 01:00:00,7.6,1,2,36,10.1
2022-02-05 02:00:00,6.0,2,2,36,7.6
2022-02-05 03:00:00,5.2,3,2,36,6.0
2022-02-05 04:00:00,4.9,4,2,36,5.2
2022-02-05 05:00:00,4.5,5,2,36,4.9
2022-02-05 06:00:00,4.6,6,2,36,4.5
2022-02-05 07:00:00,4.1,7,2,36,4.6
2022-02-05 08:00:00,4.1,8,2,36,4.1
2022-02-05 09:00:00,5.1,9,2,36,4.1
2022-02-05 10:00:00,7.9,10,2,36,5.1
2022-02-05 11:00:00,11.8,11,2,36,7.9
2022-02-05 12:00:00,15.8,12,2,36,11.8
2022-02-05 13:00:00,19.0,13,2,36,15.8
2022-02-05 14:00:00,20.4,14,2,36,19.0
2022-02-05 15:00:00,21.0,15,2,36,20.4
2022-02-05 16:00:00,21.5,16,2,36,21.0
2022-02-05 17:00:00,20.9,17,2,36,21.5
2022-02-05 18:00:00,18.0,18,2,36,20.9
2022-02-05 19:00:00,16.7,19,2,36,18.0
2022-02-05 20:00:00,15.8,20,2,36,16.7
2022-02-05 21:00:00,15.3,21,2,36,15.8
2022-02-05 22:00:00,14.6,22,2,36,15.3
2022-02-05 23:00:00,13.3,23,2,36,14.6
2022-02-06 00:00:00,12.0,0,2,37,13.3
2022-02-06 01:00:00,11.4,1,2,37,12.0
2022-02-06 02:00:00,10.1,2,2,37,11.4
2022-02-06 03:00:00,9.2,3,2,37,10.1
2022-02-06 04:00:00,8.9,4,2,37,9.2
2022-02-06 05:00:00,8.7,5,2,37,8.9
2022-02-06 06:00:00,7.1,6,2,37,8.7
2022-02-06 07:00:00,6.6,7,2,37,7.1
2022-02-06 08:00:00,7.9,8,2,37,6.6
2022-02-06 09:00:00,12.1,9,2,37,7.9
2022-02-06 10:00:00,15.6,10,2,37,12.1
2022-02-06 11:00:00,18.0,11,2,37,15.6
2022-02-06 12:00:00,19.6,12,2,37,18.0
2022-02-06 13:00:00,21.0,13,2,37,19.6
2022-02-06 14:00:00,22.0,14,2,37,21.0
2022-02-06 15:00:00,23.0,15,2,37,22.0
2022-02-06 16:00:00,21.6,16,2,37,23.0
2022-02-06 17:00:00,20.6,17,2,37,21.6
2022-02-06 18:00:00,18.4,18,2,37,20.6
2022-02-06 19:00:00,18.1,19,2,37,18.4
2022-02-06 20:00:00,17.5,20,2,37,18.1
2022-02-06 21:00:00,15.4,21,2,37,17.5
2022-02-06 22:00:00,13.4,22,2,37,15.4
2022-02-06 23:00:00,11.8,23,2,37,13.4
2022-02-07 00:00:00,10.6,0,2,38,11.8
2022-02-07 01:00:00,9.9,1,2,38,10.6
2022-02-07 02:00:00,9.3,2,2,38,9.9
2022-02-07 03:00:00,8.4,3,2,38,9.3
2022-02-07 04:00:00,7.9,4,2,38,8.4
2022-02-07 05:00:00,7.8,5,2,38,7.9
2022-02-07 06:00:00,7.9,6,2,38,7.8
2022-02-07 07:00:00,7.8,7,2,38,7.9
2022-02-07 08:00:00,9.1,8,2,38,7.8
2022-02-07 09:00:00,12.1,9,2,38,9.1
2022-02-07 10:00:00,15.1,10,2,38,12.1
2022-02-07 11:00:00,17.6,11,2,38,15.1
2022-02-07 12:00:00,19.0,12,2,38,17.6
2022-02-07 13:00:00,20.2,13,2,38,19.0
2022-02-07 14:00:00,21.7,14,2,38,20.2
2022-02-07 15:00:00,20.4,15,2,38,21.7
2022-02-07 16:00:00,19.8,16,2,38,20.4
2022-02-07 17:00:00,18.9,17,2,38,19.8
2022-02-07 18:00:00,18.1,18,2,38,18.9
2022-02-07 19:00:00,12.9,19,2,38,18.1
2022-02-07 20:00:00,13.4,20,2,38,12.9
2022-02-07 21:00:00,12.6,21,2,38,13.4
2022-02-07 22:00:00,12.0,22,2,38,12.6
2022-02-07 23:00:00,11.4,23,2,38,12.0
2022-02-08 00:00:00,9.8,0,2,39,11.4
2022-02-08 01:00:00,8.3,1,2,39,9.8
2022-02-08 02:00:00,8.1,2,2,39,8.3
2022-02-08 03:00:00,7.3,3,2,39,8.1
2022-02-08 04:00:00,7.3,4,2,39,7.3
2022-02-08 05:00:00,6.9,5,2,39,7.3
2022-02-08 06:00:00,7.0,6,2,39,6.9
2022-02-08 07:00:00,6.7,7,2,39,7.0
2022-02-08 08:00:00,6.6,8,2,39,6.7
2022-02-08 09:00:00,7.3,9,2,39,6.6
2022-02-08 10:00:00,9.2,10,2,39,7.3
2022-02-08 11:00:00,12.4,11,2,39,9.2
2022-02-08 12:00:00,15.2,12,2,39,12.4
2022-02-08 13:00:00,17.2,13,2,39,15.2
2022-02-08 14:00:00,18.6,14,2,39,17.2
2022-02-08 15:00:00,18.5,15,2,39,18.6
2022-02-08 16:00:00,15.9,16,2,39,18.5
2022-02-08 17:00:00,15.5,17,2,39,15.9
2022-02-08 18:00:00,16.0,18,2,39,15.5
2022-02-08 19:00:00,12.5,19,2,39,16.0
2022-02-08 20:00:00,11.4,20,2,39,12.5
2022-02-08 21:00:00,11.1,21,2,39,11.4
2022-02-08 22:00:00,10.7,22,2,39,11.1
2022-02-08 23:00:00,10.6,23,2,39,10.7
2022-02-09 00:00:00,9.8,0,2,40,10.6
2022-02-09 01:00:00,9.3,1,2,40,9.8
2022-02-09 02:00:00,7.1,2,2,40,9.3
2022-02-09 03:00:00,6.6,3,2,40,7.1
2022-02-09 04:00:00,6.0,4,2,40,6.6
2022-02-09 05:00:00,5.7,5,2,40,6.0
2022-02-09 06:00:00,5.0,6,2,40,5.7
2022-02-09 07:00:00,4.7,7,2,40,5.0
2022-02-09 08:00:00,6.4,8,2,40,4.7
2022-02-09 09:00:00,9.3,9,2,40,6.4
2022-02-09 10:00:00,12.4,10,2,40,9.3
2022-02-09 11:00:00,15.0,11,2,40,12.4
2022-02-09 12:00:00,16.4,12,2,40,15.0
2022-02-09 13:00:00,17.7,13,2,40,16.4
2022-02-09 14:00:00,19.3,14,2,40,17.7
2022-02-09 15:00:00,20.4,15,2,40,19.3
2022-02-09 16:00:00,19.7,16,2,40,20.4
2022-02-09 17:00:00,18.5,17,2,40,19.7
2022-02-09 18:00:00,18.4,18,2,40,18.5
2022-02-09 19:00:00,16.3,19,2,40,18.4
2022-02-09 20:00:00,15.4,20,2,40,16.3
2022-02-09 21:00:00,13.6,21,2,40,15.4
2022-02-09 22:00:00,12.8,22,2,40,13.6
2022-02-09 23:00:00,11.1,23,2,40,12.8
2022-02-10 00:00:00,9.8,0,2,41,11.1
2022-02-10 01:00:00,8.9,1,2,41,9.8
2022-02-10 02:00:00,7.8,2,2,41,8.9
2022-02-10 03:00:00,6.8,3,2,41,7.8
2022-02-10 04:00:00,6.0,4,2,41,6.8
2022-02-10 05:00:00,5.3,5,2,41,6.0
2022-02-10 06:00:00,4.6,6,2,41,5.3
2022-02-10 07:00:00,4.0,7,2,41,4.6
2022-02-10 08:00:00,6.0,8,2,41,4.0
2022-02-10 09:00:00,11.0,9,2,41,6.0
2022-02-10 10:00:00,14.1,10,2,41,11.0
2022-02-10 11:00:00,16.1,11,2,41,14.1
2022-02-10 12:00:00,18.3,12,2,41,16.1
2022-02-10 13:00:00,20.0,13,2,41,18.3
2022-02-10 14:00:00,21.1,14,2,41,20.0
2022-02-10 15:00:00,22.0,15,2,41,21.1
2022-02-10 16:00:00,21.7,16,2,41,22.0
2022-02-10 17:00:00,20.2,17,2,41,21.7
2022-02-10 18:00:00,17.1,18,2,41,20.2
2022-02-10 19:00:00,14.8,19,2,41,17.1
2022-02-10 20:00:00,13.2,20,2,41,14.8
2022-02-10 21:00:00,12.0,21,2,41,13.2
2022-02-10 22:00:00,11.1,22,2,41,12.0
2022-02-10 23:00:00,9.7,23,2,41,11.1
2022-02-11 00:00:00,10.8,0,2,42,9.7
2022-02-11 01:00:00,7.4,1,2,42,10.8
2022-02-11 02:00:00,6.3,2,2,42,7.4
2022-02-11 03:00:00,5.7,3,2,42,6.3
2022-02-11 04:00:00,5.0,4,2,42,5.7
2022-02-11 05:00:00,4.4,5,2,42,5.0
2022-02-11 06:00:00,3.8,6,2,42,4.4
2022-02-11 07:00:00,2.8,7,2,42,3.8
2022-02-11 08:00:00,4.3,8,2,42,2.8
2022-02-11 09:00:00,8.9,9,2,42,4.3
2022-02-11 10:00:00,13.3,10,2,42,8.9
2022-02-11 11:00:00,16.5,11,2,42,13.3
2022-02-11 12:00:00,18.9,12,2,42,16.5
2022-02-11 13:00:00,20.8,13,2,42,18.9
2022-02-11 14:00:00,22.0,14,2,42,20.8
2022-02-11 15:00:00,22.1,15,2,42,22.0
2022-02-11 16:00:00,21.5,16,2,42,22.1
2022-02-11 17:00:00,20.1,17,2,42,21.5
2022-02-11 18:00:00,18.2,18,2,42,20.1
2022-02-11 19:00:00,16.1,19,2,42,18.2
2022-02-11 20:00:00,14.9,20,2,42,16.1
2022-02-11 21:00:00,13.6,21,2,42,14.9
2022-02-11 22:00:00,12.4,22,2,42,13.6
2022-02-11 23:00:00,11.6,23,2,42,12.4
2022-02-12 00:00:00,10.6,0,2,43,11.6
2022-02-12 01:00:00,10.4,1,2,43,10.6
2022-02-12 02:00:00,7.8,2,2,43,10.4
2022-02-12 03:00:00,6.5,3,2,43,7.8
2022-02-12 04:00:00,5.7,4,2,43,6.5
2022-02-12 05:00:00,5.2,5,2,43,5.7
2022-02-12 06:00:00,7.1,6,2,43,5.2
2022-02-12 07:00:00,7.6,7,2,43,7.1
2022-02-12 08:00:00,8.2,8,2,43,7.6
2022-02-12 09:00:00,10.9,9,2,43,8.2
2022-02-12 10:00:00,13.1,10,2,43,10.9
2022-02-12 11:00:00,16.5,11,2,43,13.1
2022-02-12 12:00:00,18.4,12,2,43,16.5
2022-02-12 13:00:00,20.0,13,2,43,18.4
2022-02-12 14:00:00,21.0,14,2,43,20.0
2022-02-12 15:00:00,20.6,15,2,43,21.0
2022-02-12 16:00:00,20.5,16,2,43,20.6
2022-02-12 17:00:00,20.5,17,2,43,20.5
2022-02-12 18:00:00,19.1,18,2,43,20.5
2022-02-12 19:00:00,17.9,19,2,43,19.1
2022-02-12 20:00:00,16.1,20,2,43,17.9
2022-02-12 21:00:00,14.9,21,2,43,16.1
2022-02-12 22:00:00,14.0,22,2,43,14.9
2022-02-12 23:00:00,13.1,23,2,43,14.0
2022-02-13 00:00:00,11.8,0,2,44,13.1
2022-02-13 01:00:00,10.8,1,2,44,11.8
2022-02-13 02:00:00,10.1,2,2,44,10.8
